event_id,match_id,match_label,match_date_utc,shot_type,match_period,event_seconds,minute_decimal,x,y,end_x,end_y,is_goal,is_accurate,tag_ids
230378186,2565796,"Real Madrid - Deportivo Alav\u00e9s, 4 - 0",2018-02-24 15:15:00,Shot,1H,1675.660999,27.928,87,35,0,0,0,0,402|201|1216|1802
230378490,2565796,"Real Madrid - Deportivo Alav\u00e9s, 4 - 0",2018-02-24 15:15:00,Shot,1H,2583.818891,43.064,88,50,0,0,1,1,101|401|201|1205|1801
230378887,2565796,"Real Madrid - Deportivo Alav\u00e9s, 4 - 0",2018-02-24 15:15:00,Shot,2H,950.594795,15.843,88,55,0,0,1,1,101|402|201|1201|1801
230379394,2565796,"Real Madrid - Deportivo Alav\u00e9s, 4 - 0",2018-02-24 15:15:00,Shot,2H,2731.695363,45.528,86,49,0,0,0,1,402|201|1202|1801
230379406,2565796,"Real Madrid - Deportivo Alav\u00e9s, 4 - 0",2018-02-24 15:15:00,Shot,2H,2771.986032,46.2,93,63,0,0,0,0,402|2101|201|1802
232024410,2565812,"Real Madrid - Getafe, 3 - 1",2018-03-03 19:45:00,Shot,1H,2703.844052,45.064,86,52,0,0,1,1,101|401|201|1205|1801
232024445,2565812,"Real Madrid - Getafe, 3 - 1",2018-03-03 19:45:00,Shot,1H,2814.531611,46.909,81,34,0,0,0,0,402|201|1216|1802
232025032,2565812,"Real Madrid - Getafe, 3 - 1",2018-03-03 19:45:00,Shot,2H,1398.2096549999997,23.303,95,49,0,0,0,1,402|201|1201|1801
232025154,2565812,"Real Madrid - Getafe, 3 - 1",2018-03-03 19:45:00,Shot,2H,1960.6771339999996,32.678,97,45,0,0,1,1,101|403|201|1203|1801
233365613,2565818,"Eibar - Real Madrid, 1 - 2",2018-03-10 12:00:00,Shot,1H,1981.653014,33.028,88,42,100,100,1,1,101|402|201|1205|1801
233365791,2565818,"Eibar - Real Madrid, 1 - 2",2018-03-10 12:00:00,Shot,1H,2521.058227,42.018,88,43,100,100,0,1,401|201|1204|1801
233366083,2565818,"Eibar - Real Madrid, 1 - 2",2018-03-10 12:00:00,Shot,2H,480.959331,8.016,88,64,100,100,0,0,402|201|1215|1802
233366217,2565818,"Eibar - Real Madrid, 1 - 2",2018-03-10 12:00:00,Shot,2H,969.6109120000001,16.16,86,53,100,100,0,1,402|201|1204|1801
233366309,2565818,"Eibar - Real Madrid, 1 - 2",2018-03-10 12:00:00,Shot,2H,1327.5363319999997,22.126,76,53,100,100,0,0,1901|401|2101|1802
233366614,2565818,"Eibar - Real Madrid, 1 - 2",2018-03-10 12:00:00,Shot,2H,2308.6086299999997,38.477,94,50,100,100,1,1,101|403|201|1207|1801
235353101,2565836,"Real Madrid - Girona, 6 - 3",2018-03-18 19:45:00,Free kick shot,1H,255.797937,4.263,81,60,0,0,0,1,402|1101|201|1207|1801
235353159,2565836,"Real Madrid - Girona, 6 - 3",2018-03-18 19:45:00,Shot,1H,470.103917,7.835,92,30,0,0,0,0,401|2101|201|1802
235353184,2565836,"Real Madrid - Girona, 6 - 3",2018-03-18 19:45:00,Shot,1H,626.836376,10.447,87,46,0,0,1,1,101|401|201|1206|1801
235353237,2565836,"Real Madrid - Girona, 6 - 3",2018-03-18 19:45:00,Shot,1H,941.7183520000001,15.695,91,30,0,0,0,0,402|201|1210|1802
235353503,2565836,"Real Madrid - Girona, 6 - 3",2018-03-18 19:45:00,Shot,1H,1970.7658339999998,32.846,73,57,0,0,0,1,402|201|1205|1801
235353712,2565836,"Real Madrid - Girona, 6 - 3",2018-03-18 19:45:00,Free kick shot,1H,2475.798844,41.263,70,36,0,0,0,1,402|1101|201|1205|1801
235353780,2565836,"Real Madrid - Girona, 6 - 3",2018-03-18 19:45:00,Shot,1H,2750.68953,45.845,90,38,0,0,0,0,402|201|1215|1802
235353852,2565836,"Real Madrid - Girona, 6 - 3",2018-03-18 19:45:00,Shot,2H,119.33924800000023,1.989,89,51,0,0,1,1,101|401|201|1207|1801
235354004,2565836,"Real Madrid - Girona, 6 - 3",2018-03-18 19:45:00,Shot,2H,636.7124309999999,10.612,91,59,0,0,0,0,403|201|1216|1802
235354202,2565836,"Real Madrid - Girona, 6 - 3",2018-03-18 19:45:00,Shot,2H,1122.512596,18.709,96,48,0,0,1,1,101|402|201|1204|1801
235354582,2565836,"Real Madrid - Girona, 6 - 3",2018-03-18 19:45:00,Shot,2H,2746.3617860000004,45.773,88,53,0,0,1,1,101|402|201|1201|1801
241111705,2565852,"Real Madrid - Atl\u00e9tico Madrid, 1 - 1",2018-04-08 14:15:00,Shot,1H,542.241828,9.037,97,60,0,0,0,1,402|201|1206|1801
241111942,2565852,"Real Madrid - Atl\u00e9tico Madrid, 1 - 1",2018-04-08 14:15:00,Shot,1H,1145.358226,19.089,72,50,0,0,0,1,401|201|1207|1801
241112549,2565852,"Real Madrid - Atl\u00e9tico Madrid, 1 - 1",2018-04-08 14:15:00,Shot,1H,2459.56559,40.993,87,54,0,0,0,0,401|2101|1802
241112699,2565852,"Real Madrid - Atl\u00e9tico Madrid, 1 - 1",2018-04-08 14:15:00,Shot,2H,484.38165200000003,8.073,91,62,0,0,1,1,101|402|201|1205|1801
244377029,2565876,"Real Madrid - Athletic Club, 1 - 1",2018-04-18 18:30:00,Shot,1H,322.519394,5.375,89,55,0,0,0,0,403|1216|1802
244377105,2565876,"Real Madrid - Athletic Club, 1 - 1",2018-04-18 18:30:00,Shot,1H,501.244866,8.354,89,44,0,0,0,0,403|201|1222|1802
244377242,2565876,"Real Madrid - Athletic Club, 1 - 1",2018-04-18 18:30:00,Shot,1H,734.768502,12.246,89,27,0,0,0,0,1901|402|201|1210|1802
244377311,2565876,"Real Madrid - Athletic Club, 1 - 1",2018-04-18 18:30:00,Shot,1H,919.995266,15.333,89,43,0,0,0,1,401|201|1205|1801
244378325,2565876,"Real Madrid - Athletic Club, 1 - 1",2018-04-18 18:30:00,Shot,2H,471.7481849999999,7.862,92,62,0,0,0,0,402|2101|1802
244378464,2565876,"Real Madrid - Athletic Club, 1 - 1",2018-04-18 18:30:00,Shot,2H,1347.7492540000003,22.462,85,27,0,0,0,1,401|201|1201|1801
244378511,2565876,"Real Madrid - Athletic Club, 1 - 1",2018-04-18 18:30:00,Shot,2H,1650.6050320000004,27.51,91,69,0,0,0,0,1901|402|2101|201|1802
244378737,2565876,"Real Madrid - Athletic Club, 1 - 1",2018-04-18 18:30:00,Shot,2H,2488.477661,41.475,94,48,0,0,1,1,101|402|1401|201|1205|1801
249644185,2565907,"Barcelona - Real Madrid, 2 - 2",2018-05-06 18:45:00,Shot,1H,419.789814,6.996,88,14,100,100,0,1,402|201|1203|1801
249644266,2565907,"Barcelona - Real Madrid, 2 - 2",2018-05-06 18:45:00,Shot,1H,842.263114,14.038,99,51,100,100,1,1,101|402|201|1201|1801
249644341,2565907,"Barcelona - Real Madrid, 2 - 2",2018-05-06 18:45:00,Shot,1H,1437.392966,23.957,93,55,100,100,0,0,403|201|1215|1802
249644381,2565907,"Barcelona - Real Madrid, 2 - 2",2018-05-06 18:45:00,Shot,1H,1567.721569,26.129,89,66,100,100,0,1,402|201|1201|1801
249644402,2565907,"Barcelona - Real Madrid, 2 - 2",2018-05-06 18:45:00,Shot,1H,1632.151452,27.203,87,31,100,100,0,0,401|201|1210|1802
249644513,2565907,"Barcelona - Real Madrid, 2 - 2",2018-05-06 18:45:00,Shot,1H,2267.221122,37.787,96,65,100,100,0,0,403|201|1214|1802
249644721,2565907,"Barcelona - Real Madrid, 2 - 2",2018-05-06 18:45:00,Free kick shot,1H,2903.13412,48.386,81,28,100,100,0,0,402|1101|2101|1802
253300649,2565927,"Villarreal - Real Madrid, 2 - 2",2018-05-19 18:45:00,Shot,1H,424.938013,7.082,72,27,100,100,0,1,402|201|1203|1801
253300892,2565927,"Villarreal - Real Madrid, 2 - 2",2018-05-19 18:45:00,Shot,1H,1008.119968,16.802,74,38,100,100,0,0,401|201|1215|1802
253301228,2565927,"Villarreal - Real Madrid, 2 - 2",2018-05-19 18:45:00,Shot,1H,1893.736105,31.562,93,48,100,100,1,1,101|403|201|1202|1801
253301393,2565927,"Villarreal - Real Madrid, 2 - 2",2018-05-19 18:45:00,Shot,1H,2307.255655,38.454,90,66,100,100,0,0,401|201|1210|1802
258700884,2057960,"Portugal - Spain, 3 - 3",2018-06-15 18:00:00,Penalty,1H,211.53639399999997,3.526,90,51,90,26,1,1,101|402|1206|1801
258701179,2057960,"Portugal - Spain, 3 - 3",2018-06-15 18:00:00,Free kick shot,1H,1077.015341,17.95,77,76,0,0,0,0,402|1101|2101|1802
258701667,2057960,"Portugal - Spain, 3 - 3",2018-06-15 18:00:00,Shot,1H,2620.47004,43.675,82,50,0,0,1,1,101|401|201|1201|1801
258702613,2057960,"Portugal - Spain, 3 - 3",2018-06-15 18:00:00,Free kick shot,2H,2522.7774499999996,42.046,75,52,0,0,1,1,101|402|1101|201|1209|1801
259477232,2057962,"Portugal - Morocco, 1 - 0",2018-06-20 12:00:00,Shot,1H,238.37083299999995,3.973,91,48,0,0,1,1,101|403|201|1209|1801
259477302,2057962,"Portugal - Morocco, 1 - 0",2018-06-20 12:00:00,Shot,1H,511.009632,8.517,87,59,0,0,0,0,402|201|1212|1802
259477840,2057962,"Portugal - Morocco, 1 - 0",2018-06-20 12:00:00,Free kick shot,1H,1892.8630199999998,31.548,77,39,0,0,0,0,402|1101|2101|1802
259478335,2057962,"Portugal - Morocco, 1 - 0",2018-06-20 12:00:00,Shot,2H,326.5890129999998,5.443,86,64,0,0,0,0,402|201|1216|1802
259478662,2057962,"Portugal - Morocco, 1 - 0",2018-06-20 12:00:00,Shot,2H,1551.538302,25.859,74,15,0,0,0,0,402|2101|1802
259478907,2057962,"Portugal - Morocco, 1 - 0",2018-06-20 12:00:00,Free kick shot,2H,2360.66295,39.344,79,36,0,0,0,0,402|1101|2101|1802
260341146,2057964,"Iran - Portugal, 1 - 1",2018-06-25 18:00:00,Shot,1H,150.114686,2.502,90,27,100,100,0,1,402|201|1205|1801
260341410,2057964,"Iran - Portugal, 1 - 1",2018-06-25 18:00:00,Free kick shot,1H,956.5502799999999,15.943,74,64,100,100,0,0,402|1101|2101|1802
260341930,2057964,"Iran - Portugal, 1 - 1",2018-06-25 18:00:00,Shot,1H,2352.913061,39.215,70,33,100,100,0,1,402|201|1203|1801
260342268,2057964,"Iran - Portugal, 1 - 1",2018-06-25 18:00:00,Penalty,2H,445.342028,7.422,89,49,86,46,0,0,402|1206|1802
260342484,2057964,"Iran - Portugal, 1 - 1",2018-06-25 18:00:00,Shot,2H,1236.0233529999996,20.6,78,40,100,100,0,0,402|201|1210|1802
261094328,2058002,"Uruguay - Portugal, 2 - 1",2018-06-30 18:00:00,Shot,1H,312.67050200000006,5.211,81,71,100,100,0,1,402|201|1201|1801
261094460,2058002,"Uruguay - Portugal, 2 - 1",2018-06-30 18:00:00,Shot,1H,719.8593920000001,11.998,73,31,100,100,0,0,402|2101|1802
261094867,2058002,"Uruguay - Portugal, 2 - 1",2018-06-30 18:00:00,Free kick shot,1H,1897.717701,31.629,76,44,100,100,0,0,402|1101|2101|1802
261095735,2058002,"Uruguay - Portugal, 2 - 1",2018-06-30 18:00:00,Shot,2H,1626.0984509999998,27.102,76,28,100,100,0,0,402|2101|1802
261095858,2058002,"Uruguay - Portugal, 2 - 1",2018-06-30 18:00:00,Shot,2H,1980.4930279999999,33.008,71,37,100,100,0,0,402|2101|1802
261096126,2058002,"Uruguay - Portugal, 2 - 1",2018-06-30 18:00:00,Shot,2H,2703.002982,45.05,74,27,100,100,0,0,402|1213|1802
